MSBNK-mFam-MC20_000252,NCCC(=O)N[C@@H](CC1=CN=CN1)C(O)=O,Carnosine,ION_MODE NEGATIVE
MSBNK-mFam-MC20_000253,NCCC(=O)N[C@@H](CC1=CN=CN1)C(O)=O,Carnosine,ION_MODE NEGATIVE
MSBNK-mFam-MC20_000254,NCCC(=O)N[C@@H](CC1=CN=CN1)C(O)=O,Carnosine,ION_MODE NEGATIVE
MSBNK-mFam-MC20_000255,NCCC(=O)N[C@@H](CC1=CN=CN1)C(O)=O,Carnosine,ION_MODE NEGATIVE
MSBNK-mFam-MC20_000256,NCCC(=O)N[C@@H](CC1=CN=CN1)C(O)=O,Carnosine,ION_MODE NEGATIVE
MSBNK-mFam-MC20_000257,CCCCCCCCCCCCCCCC(=O)N[C@@H](CO)[C@H](O)\C=C\CCCCCCCCCCCCC,Ceramide (d18:1/16:0),ION_MODE NEGATIVE
MSBNK-mFam-MC20_000258,CCCCCCCCCCCCCCCC(=O)N[C@@H](CO)[C@H](O)\C=C\CCCCCCCCCCCCC,Ceramide (d18:1/16:0),ION_MODE NEGATIVE
MSBNK-mFam-MC20_000259,CCCCCCCCCCCCCCCC(=O)N[C@@H](CO)[C@H](O)\C=C\CCCCCCCCCCCCC,Ceramide (d18:1/16:0),ION_MODE NEGATIVE
MSBNK-mFam-MC20_000260,CCCCCCCCCCCCCCCC(=O)N[C@@H](CO)[C@H](O)\C=C\CCCCCCCCCCCCC,Ceramide (d18:1/16:0),ION_MODE NEGATIVE
MSBNK-mFam-MC20_000261,CCCCCCCCCCCCCCCC(=O)N[C@@H](CO)[C@H](O)\C=C\CCCCCCCCCCCCC,Ceramide (d18:1/16:0),ION_MODE NEGATIVE
MSBNK-mFam-MC20_000262,CCCCCCCCCCCCCCCC(=O)N[C@@H](CO)[C@H](O)\C=C\CCCCCCCCCCCCC,Ceramide (d18:1/16:0),ION_MODE NEGATIVE
MSBNK-mFam-MC20_000263,CCCCCCCCCCCCCCC[C@@H](O)[C@H](CO)NC(=O)CCCCCCCCCCCCCCC,Ceramide(d18:0/16:0),ION_MODE NEGATIVE
MSBNK-mFam-MC20_000264,CCCCCCCCCCCCCCC[C@@H](O)[C@H](CO)NC(=O)CCCCCCCCCCCCCCC,Ceramide(d18:0/16:0),ION_MODE NEGATIVE
MSBNK-mFam-MC20_000265,CCCCCCCCCCCCCCC[C@@H](O)[C@H](CO)NC(=O)CCCCCCCCCCCCCCC,Ceramide(d18:0/16:0),ION_MODE NEGATIVE
MSBNK-mFam-MC20_000266,CCCCCCCCCCCCCCC[C@@H](O)[C@H](CO)NC(=O)CCCCCCCCCCCCCCC,Ceramide(d18:0/16:0),ION_MODE NEGATIVE
MSBNK-mFam-MC20_000267,CCCCCCCCCCCCCCC[C@@H](O)[C@H](CO)NC(=O)CCCCCCCCCCCCCCC,Ceramide(d18:0/16:0),ION_MODE NEGATIVE
MSBNK-mFam-MC20_000268,CCCCCCCCCCCCCCCCCC(=O)N[C@@H](CO)[C@H](O)\C=C\CCCCCCCCCCCCC,Ceramide(d18:1/18:0),ION_MODE NEGATIVE
MSBNK-mFam-MC20_000269,CCCCCCCCCCCCCCCCCC(=O)N[C@@H](CO)[C@H](O)\C=C\CCCCCCCCCCCCC,Ceramide(d18:1/18:0),ION_MODE NEGATIVE
MSBNK-mFam-MC20_000270,CCCCCCCCCCCCCCCCCC(=O)N[C@@H](CO)[C@H](O)\C=C\CCCCCCCCCCCCC,Ceramide(d18:1/18:0),ION_MODE NEGATIVE
MSBNK-mFam-MC20_000271,CCCCCCCCCCCCCCCCCC(=O)N[C@@H](CO)[C@H](O)\C=C\CCCCCCCCCCCCC,Ceramide(d18:1/18:0),ION_MODE NEGATIVE
MSBNK-mFam-MC20_000272,CCCCCCCCCCCCCCCCCC(=O)N[C@@H](CO)[C@H](O)\C=C\CCCCCCCCCCCCC,Ceramide(d18:1/18:0),ION_MODE NEGATIVE
MSBNK-mFam-MC20_000273,CCCCCCCCCCCCCCCCCC(=O)N[C@@H](CO)[C@H](O)\C=C\CCCCCCCCCCCCC,Ceramide(d18:1/18:0),ION_MODE NEGATIVE
MSBNK-mFam-MC20_000274,CCCCCCCCCCCCC\C=C\[C@@H](O)[C@H](CO)NC(=O)CCCCCCCCCCCCC\C=C/CCCCCCCC,Ceramide(d18:1/24:1(15Z)),ION_MODE NEGATIVE
MSBNK-mFam-MC20_000275,CCCCCCCCCCCCC\C=C\[C@@H](O)[C@H](CO)NC(=O)CCCCCCCCCCCCC\C=C/CCCCCCCC,Ceramide(d18:1/24:1(15Z)),ION_MODE NEGATIVE
MSBNK-mFam-MC20_000276,CCCCCCCCCCCCC\C=C\[C@@H](O)[C@H](CO)NC(=O)CCCCCCCCCCCCC\C=C/CCCCCCCC,Ceramide(d18:1/24:1(15Z)),ION_MODE NEGATIVE
MSBNK-mFam-MC20_000277,CCCCCCCCCCCCC\C=C\[C@@H](O)[C@H](CO)NC(=O)CCCCCCCCCCCCC\C=C/CCCCCCCC,Ceramide(d18:1/24:1(15Z)),ION_MODE NEGATIVE
MSBNK-mFam-MC20_000278,CCCCCCCCCCCCC\C=C\[C@@H](O)[C@H](CO)NC(=O)CCCCCCCCCCCCC\C=C/CCCCCCCC,Ceramide(d18:1/24:1(15Z)),ION_MODE NEGATIVE
MSBNK-mFam-MC20_000279,CCCCCCCCCCCCC\C=C\[C@@H](O)[C@H](CO)NC(=O)CCCCCCCCCCCCC\C=C/CCCCCCCC,Ceramide(d18:1/24:1(15Z)),ION_MODE NEGATIVE
MSBNK-mFam-MC20_000280,[H][C@@]12C[C@H](O)CC[C@]1(C)C1CC[C@]3(C)[C@H](CCC3C1[C@H](O)C2)[C@H](C)CCC(=O)NCC(O)=O,Chenodeoxycholic acid glycine conjugate,ION_MODE NEGATIVE
MSBNK-mFam-MC20_000281,[H][C@@]12C[C@H](O)CC[C@]1(C)C1CC[C@]3(C)[C@H](CCC3C1[C@H](O)C2)[C@H](C)CCC(=O)NCC(O)=O,Chenodeoxycholic acid glycine conjugate,ION_MODE NEGATIVE
MSBNK-mFam-MC20_000282,[H][C@@]12C[C@H](O)CC[C@]1(C)C1CC[C@]3(C)[C@H](CCC3C1[C@H](O)C2)[C@H](C)CCC(=O)NCC(O)=O,Chenodeoxycholic acid glycine conjugate,ION_MODE NEGATIVE
MSBNK-mFam-MC20_000283,[H][C@@]12C[C@H](O)CC[C@]1(C)C1CC[C@]3(C)[C@H](CCC3C1[C@H](O)C2)[C@H](C)CCC(=O)NCC(O)=O,Chenodeoxycholic acid glycine conjugate,ION_MODE NEGATIVE
MSBNK-mFam-MC20_000284,[H][C@@]12C[C@H](O)CC[C@]1(C)C1CC[C@]3(C)[C@H](CCC3C1[C@H](O)C2)[C@H](C)CCC(=O)NCC(O)=O,Chenodeoxycholic acid glycine conjugate,ION_MODE NEGATIVE
MSBNK-mFam-MC20_000285,OC(=O)C\C(=C\C(O)=O)C(O)=O,cis-Aconitic acid,ION_MODE NEGATIVE
MSBNK-mFam-MC20_000286,OC(=O)C\C(=C\C(O)=O)C(O)=O,cis-Aconitic acid,ION_MODE NEGATIVE
MSBNK-mFam-MC20_000287,OC(=O)C\C(=C\C(O)=O)C(O)=O,cis-Aconitic acid,ION_MODE NEGATIVE
MSBNK-mFam-MC20_000288,OC(=O)C\C(=C\C(O)=O)C(O)=O,cis-Aconitic acid,ION_MODE NEGATIVE
MSBNK-mFam-MC20_000289,OC(=O)C\C(=C\C(O)=O)C(O)=O,cis-Aconitic acid,ION_MODE NEGATIVE
MSBNK-mFam-MC20_000290,C\C(=C\C(O)=O)C(O)=O,Citraconic acid,ION_MODE NEGATIVE
MSBNK-mFam-MC20_000291,C\C(=C\C(O)=O)C(O)=O,Citraconic acid,ION_MODE NEGATIVE
MSBNK-mFam-MC20_000292,C\C(=C\C(O)=O)C(O)=O,Citraconic acid,ION_MODE NEGATIVE
MSBNK-mFam-MC20_000293,C\C(=C\C(O)=O)C(O)=O,Citraconic acid,ION_MODE NEGATIVE
MSBNK-mFam-MC20_000294,C\C(=C\C(O)=O)C(O)=O,Citraconic acid,ION_MODE NEGATIVE
MSBNK-mFam-MC20_000295,OC(=O)CC(O)(CC(O)=O)C(O)=O,Citric acid,ION_MODE NEGATIVE
MSBNK-mFam-MC20_000296,OC(=O)CC(O)(CC(O)=O)C(O)=O,Citric acid,ION_MODE NEGATIVE
MSBNK-mFam-MC20_000297,OC(=O)CC(O)(CC(O)=O)C(O)=O,Citric acid,ION_MODE NEGATIVE
MSBNK-mFam-MC20_000298,OC(=O)CC(O)(CC(O)=O)C(O)=O,Citric acid,ION_MODE NEGATIVE
MSBNK-mFam-MC20_000299,OC(=O)CC(O)(CC(O)=O)C(O)=O,Citric acid,ION_MODE NEGATIVE
MSBNK-mFam-MC20_000300,OC(=O)CC(O)(CC(O)=O)C(O)=O,Citric acid,ION_MODE NEGATIVE
MSBNK-mFam-MC20_000301,N[C@@H](CCCNC(N)=O)C(O)=O,Citrulline,ION_MODE NEGATIVE
MSBNK-mFam-MC20_000302,N[C@@H](CCCNC(N)=O)C(O)=O,Citrulline,ION_MODE NEGATIVE
MSBNK-mFam-MC20_000303,N[C@@H](CCCNC(N)=O)C(O)=O,Citrulline,ION_MODE NEGATIVE
MSBNK-mFam-MC20_000304,N[C@@H](CCCNC(N)=O)C(O)=O,Citrulline,ION_MODE NEGATIVE
MSBNK-mFam-MC20_000305,N[C@@H](CCCNC(N)=O)C(O)=O,Citrulline,ION_MODE NEGATIVE
MSBNK-mFam-MC20_000306,N[C@@H](CCCNC(N)=O)C(O)=O,Citrulline,ION_MODE NEGATIVE
MSBNK-mFam-MC20_000307,[H][C@@]12CC[C@](O)(C(=O)CO)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CCC2=CC(=O)CC[C@]12C,Cortexolone,ION_MODE NEGATIVE
MSBNK-mFam-MC20_000308,[H][C@@]12CC[C@](O)(C(=O)CO)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CCC2=CC(=O)CC[C@]12C,Cortexolone,ION_MODE NEGATIVE
MSBNK-mFam-MC20_000309,[H][C@@]12CC[C@](O)(C(=O)CO)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CCC2=CC(=O)CC[C@]12C,Cortexolone,ION_MODE NEGATIVE
MSBNK-mFam-MC20_000310,[H][C@@]12CC[C@](O)(C(=O)CO)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CCC2=CC(=O)CC[C@]12C,Cortexolone,ION_MODE NEGATIVE
MSBNK-mFam-MC20_000311,[H][C@@]12CC[C@](O)(C(=O)CO)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CCC2=CC(=O)CC[C@]12C,Cortexolone,ION_MODE NEGATIVE
MSBNK-mFam-MC20_000312,[H][C@@]12CC[C@](O)(C(=O)CO)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CCC2=CC(=O)CC[C@]12C,Cortexolone,ION_MODE NEGATIVE
MSBNK-mFam-MC20_000313,CN(CC(O)=O)C(N)=N,Creatine,ION_MODE NEGATIVE
MSBNK-mFam-MC20_000314,CN(CC(O)=O)C(N)=N,Creatine,ION_MODE NEGATIVE
MSBNK-mFam-MC20_000315,CN(CC(O)=O)C(N)=N,Creatine,ION_MODE NEGATIVE
MSBNK-mFam-MC20_000316,CN(CC(O)=O)C(N)=N,Creatine,ION_MODE NEGATIVE
MSBNK-mFam-MC20_000317,CN(CC(O)=O)C(N)=N,Creatine,ION_MODE NEGATIVE
MSBNK-mFam-MC20_000318,CN(CC(O)=O)C(N)=N,Creatine,ION_MODE NEGATIVE
MSBNK-mFam-MC20_000319,CN1CC(=O)NC1=N,Creatinine,ION_MODE NEGATIVE
MSBNK-mFam-MC20_000320,CN1CC(=O)NC1=N,Creatinine,ION_MODE NEGATIVE
MSBNK-mFam-MC20_000321,CN1CC(=O)NC1=N,Creatinine,ION_MODE NEGATIVE
MSBNK-mFam-MC20_000322,CN1CC(=O)NC1=N,Creatinine,ION_MODE NEGATIVE
MSBNK-mFam-MC20_000323,CN1CC(=O)NC1=N,Creatinine,ION_MODE NEGATIVE
MSBNK-mFam-MC20_000324,CN1CC(=O)NC1=N,Creatinine,ION_MODE NEGATIVE
MSBNK-mFam-MC20_000325,NC(CS(O)(=O)=O)C(O)=O,Cysteic acid,ION_MODE NEGATIVE
MSBNK-mFam-MC20_000326,NC(CS(O)(=O)=O)C(O)=O,Cysteic acid,ION_MODE NEGATIVE
MSBNK-mFam-MC20_000327,NC(CS(O)(=O)=O)C(O)=O,Cysteic acid,ION_MODE NEGATIVE
MSBNK-mFam-MC20_000328,NC(CS(O)(=O)=O)C(O)=O,Cysteic acid,ION_MODE NEGATIVE
MSBNK-mFam-MC20_000329,NC(CS(O)(=O)=O)C(O)=O,Cysteic acid,ION_MODE NEGATIVE
MSBNK-mFam-MC20_000330,NC(CS(O)(=O)=O)C(O)=O,Cysteic acid,ION_MODE NEGATIVE
MSBNK-mFam-MC20_000331,OC[C@@H](O)C(O)[C@H](O)CO,D-Arabitol,ION_MODE NEGATIVE
MSBNK-mFam-MC20_000332,OC[C@@H](O)C(O)[C@H](O)CO,D-Arabitol,ION_MODE NEGATIVE
MSBNK-mFam-MC20_000333,OC[C@@H](O)C(O)[C@H](O)CO,D-Arabitol,ION_MODE NEGATIVE
MSBNK-mFam-MC20_000334,OC[C@@H](O)C(O)[C@H](O)CO,D-Arabitol,ION_MODE NEGATIVE
MSBNK-mFam-MC20_000335,OC[C@@H](O)C(O)[C@H](O)CO,D-Arabitol,ION_MODE NEGATIVE
MSBNK-mFam-MC20_000336,OC[C@@H](O)C(O)[C@H](O)CO,D-Arabitol,ION_MODE NEGATIVE
MSBNK-mFam-MC20_000337,OC[C@H]1O[C@H](O)[C@H](O)[C@@H](O)[C@H]1O,D-Galactose,ION_MODE NEGATIVE
MSBNK-mFam-MC20_000338,OC[C@H]1O[C@H](O)[C@H](O)[C@@H](O)[C@H]1O,D-Galactose,ION_MODE NEGATIVE
MSBNK-mFam-MC20_000339,OC[C@H]1O[C@H](O)[C@H](O)[C@@H](O)[C@H]1O,D-Galactose,ION_MODE NEGATIVE
MSBNK-mFam-MC20_000340,OC[C@H]1O[C@H](O)[C@H](O)[C@@H](O)[C@H]1O,D-Galactose,ION_MODE NEGATIVE
MSBNK-mFam-MC20_000341,OC[C@H]1O[C@H](O)[C@H](O)[C@@H](O)[C@H]1O,D-Galactose,ION_MODE NEGATIVE
MSBNK-mFam-MC20_000342,OC[C@H]1O[C@H](O)[C@H](O)[C@@H](O)[C@H]1O,D-Galactose,ION_MODE NEGATIVE
MSBNK-mFam-MC20_000343,OC[C@H]1OC(O)[C@H](O)[C@@H](O)[C@@H]1O,D-Glucose,ION_MODE NEGATIVE
MSBNK-mFam-MC20_000344,OC[C@H]1OC(O)[C@H](O)[C@@H](O)[C@@H]1O,D-Glucose,ION_MODE NEGATIVE
MSBNK-mFam-MC20_000345,OC[C@H]1OC(O)[C@H](O)[C@@H](O)[C@@H]1O,D-Glucose,ION_MODE NEGATIVE
MSBNK-mFam-MC20_000346,OC[C@H]1OC(O)[C@H](O)[C@@H](O)[C@@H]1O,D-Glucose,ION_MODE NEGATIVE
MSBNK-mFam-MC20_000347,OC[C@H]1OC(O)[C@H](O)[C@@H](O)[C@@H]1O,D-Glucose,ION_MODE NEGATIVE
MSBNK-mFam-MC20_000348,OC[C@H]1OC(O)[C@H](O)[C@@H](O)[C@@H]1O,D-Glucose,ION_MODE NEGATIVE
MSBNK-mFam-MC20_000349,OC[C@H]1OC(OP(O)(O)=O)[C@@H](O)[C@@H](O)[C@@H]1O,D-Mannose 1-phosphate,ION_MODE NEGATIVE
MSBNK-mFam-MC20_000350,OC[C@H]1OC(OP(O)(O)=O)[C@@H](O)[C@@H](O)[C@@H]1O,D-Mannose 1-phosphate,ION_MODE NEGATIVE
MSBNK-mFam-MC20_000351,OC[C@H]1OC(OP(O)(O)=O)[C@@H](O)[C@@H](O)[C@@H]1O,D-Mannose 1-phosphate,ION_MODE NEGATIVE
MSBNK-mFam-MC20_000352,OC[C@H]1OC(OP(O)(O)=O)[C@@H](O)[C@@H](O)[C@@H]1O,D-Mannose 1-phosphate,ION_MODE NEGATIVE
MSBNK-mFam-MC20_000353,OC[C@H]1OC(OP(O)(O)=O)[C@@H](O)[C@@H](O)[C@@H]1O,D-Mannose 1-phosphate,ION_MODE NEGATIVE
MSBNK-mFam-MC20_000354,OC[C@H]1OC(OP(O)(O)=O)[C@@H](O)[C@@H](O)[C@@H]1O,D-Mannose 1-phosphate,ION_MODE NEGATIVE
MSBNK-mFam-MC20_000355,OC[C@H]1OC(O)[C@@H](O)[C@@H](O)[C@@H]1O,D-Mannose,ION_MODE NEGATIVE
MSBNK-mFam-MC20_000356,OC[C@H]1OC(O)[C@@H](O)[C@@H](O)[C@@H]1O,D-Mannose,ION_MODE NEGATIVE
MSBNK-mFam-MC20_000357,OC[C@H]1OC(O)[C@@H](O)[C@@H](O)[C@@H]1O,D-Mannose,ION_MODE NEGATIVE
MSBNK-mFam-MC20_000358,OC[C@H]1OC(O)[C@@H](O)[C@@H](O)[C@@H]1O,D-Mannose,ION_MODE NEGATIVE
MSBNK-mFam-MC20_000359,OC[C@H]1OC(O)[C@@H](O)[C@@H](O)[C@@H]1O,D-Mannose,ION_MODE NEGATIVE
MSBNK-mFam-MC20_000360,OC[C@H]1OC(O)[C@@H](O)[C@@H](O)[C@@H]1O,D-Mannose,ION_MODE NEGATIVE
MSBNK-mFam-MC20_000361,OCC(=O)[C@H](O)[C@H](O)COP(O)(O)=O,D-Ribulose 5-phosphate,ION_MODE NEGATIVE
MSBNK-mFam-MC20_000362,OCC(=O)[C@H](O)[C@H](O)COP(O)(O)=O,D-Ribulose 5-phosphate,ION_MODE NEGATIVE
MSBNK-mFam-MC20_000363,OCC(=O)[C@H](O)[C@H](O)COP(O)(O)=O,D-Ribulose 5-phosphate,ION_MODE NEGATIVE
MSBNK-mFam-MC20_000364,OCC(=O)[C@H](O)[C@H](O)COP(O)(O)=O,D-Ribulose 5-phosphate,ION_MODE NEGATIVE
MSBNK-mFam-MC20_000365,OCC(=O)[C@H](O)[C@H](O)COP(O)(O)=O,D-Ribulose 5-phosphate,ION_MODE NEGATIVE
MSBNK-mFam-MC20_000366,OCC(=O)[C@H](O)[C@H](O)COP(O)(O)=O,D-Ribulose 5-phosphate,ION_MODE NEGATIVE
MSBNK-mFam-MC20_000367,O[C@@H]([C@H](O)C(O)=O)C(O)=O,D-Tartaric acid,ION_MODE NEGATIVE
MSBNK-mFam-MC20_000368,O[C@@H]([C@H](O)C(O)=O)C(O)=O,D-Tartaric acid,ION_MODE NEGATIVE
MSBNK-mFam-MC20_000369,O[C@@H]([C@H](O)C(O)=O)C(O)=O,D-Tartaric acid,ION_MODE NEGATIVE
MSBNK-mFam-MC20_000370,O[C@@H]([C@H](O)C(O)=O)C(O)=O,D-Tartaric acid,ION_MODE NEGATIVE
MSBNK-mFam-MC20_000371,O[C@@H]([C@H](O)C(O)=O)C(O)=O,D-Tartaric acid,ION_MODE NEGATIVE
MSBNK-mFam-MC20_000372,O[C@@H]([C@H](O)C(O)=O)C(O)=O,D-Tartaric acid,ION_MODE NEGATIVE
MSBNK-mFam-MC20_000373,N[C@H](CC1=CNC2=C1C=CC=C2)C(O)=O,D-Tryptophan,ION_MODE NEGATIVE
MSBNK-mFam-MC20_000374,N[C@H](CC1=CNC2=C1C=CC=C2)C(O)=O,D-Tryptophan,ION_MODE NEGATIVE
MSBNK-mFam-MC20_000375,N[C@H](CC1=CNC2=C1C=CC=C2)C(O)=O,D-Tryptophan,ION_MODE NEGATIVE
MSBNK-mFam-MC20_000376,N[C@H](CC1=CNC2=C1C=CC=C2)C(O)=O,D-Tryptophan,ION_MODE NEGATIVE
MSBNK-mFam-MC20_000377,N[C@H](CC1=CNC2=C1C=CC=C2)C(O)=O,D-Tryptophan,ION_MODE NEGATIVE
MSBNK-mFam-MC20_000378,N[C@H](CC1=CNC2=C1C=CC=C2)C(O)=O,D-Tryptophan,ION_MODE NEGATIVE
MSBNK-mFam-MC20_000379,OC[C@H](O)C(O)[C@H](O)CO,D-Xylitol,ION_MODE NEGATIVE
MSBNK-mFam-MC20_000380,OC[C@H](O)C(O)[C@H](O)CO,D-Xylitol,ION_MODE NEGATIVE
MSBNK-mFam-MC20_000381,OC[C@H](O)C(O)[C@H](O)CO,D-Xylitol,ION_MODE NEGATIVE
MSBNK-mFam-MC20_000382,OC[C@H](O)C(O)[C@H](O)CO,D-Xylitol,ION_MODE NEGATIVE
MSBNK-mFam-MC20_000383,OC[C@H](O)C(O)[C@H](O)CO,D-Xylitol,ION_MODE NEGATIVE
MSBNK-mFam-MC20_000384,OC[C@H](O)C(O)[C@H](O)CO,D-Xylitol,ION_MODE NEGATIVE
MSBNK-mFam-MC20_000385,OC1=CC=C(C=C1)C1=COC2=C(C=CC(O)=C2)C1=O,Daidzein,ION_MODE NEGATIVE
MSBNK-mFam-MC20_000386,OC1=CC=C(C=C1)C1=COC2=C(C=CC(O)=C2)C1=O,Daidzein,ION_MODE NEGATIVE
MSBNK-mFam-MC20_000387,OC1=CC=C(C=C1)C1=COC2=C(C=CC(O)=C2)C1=O,Daidzein,ION_MODE NEGATIVE
MSBNK-mFam-MC20_000388,OC1=CC=C(C=C1)C1=COC2=C(C=CC(O)=C2)C1=O,Daidzein,ION_MODE NEGATIVE
MSBNK-mFam-MC20_000389,OC1=CC=C(C=C1)C1=COC2=C(C=CC(O)=C2)C1=O,Daidzein,ION_MODE NEGATIVE
MSBNK-mFam-MC20_000390,OC1=CC=C(C=C1)C1=COC2=C(C=CC(O)=C2)C1=O,Daidzein,ION_MODE NEGATIVE
MSBNK-mFam-MC20_000391,NC1=NC=NC2=C1N=CN2[C@H]1C[C@H](O)[C@@H](CO)O1,Deoxyadenosine,ION_MODE NEGATIVE
MSBNK-mFam-MC20_000392,NC1=NC=NC2=C1N=CN2[C@H]1C[C@H](O)[C@@H](CO)O1,Deoxyadenosine,ION_MODE NEGATIVE
MSBNK-mFam-MC20_000393,NC1=NC=NC2=C1N=CN2[C@H]1C[C@H](O)[C@@H](CO)O1,Deoxyadenosine,ION_MODE NEGATIVE
MSBNK-mFam-MC20_000394,NC1=NC=NC2=C1N=CN2[C@H]1C[C@H](O)[C@@H](CO)O1,Deoxyadenosine,ION_MODE NEGATIVE
MSBNK-mFam-MC20_000395,NC1=NC=NC2=C1N=CN2[C@H]1C[C@H](O)[C@@H](CO)O1,Deoxyadenosine,ION_MODE NEGATIVE
MSBNK-mFam-MC20_000396,NC1=NC=NC2=C1N=CN2[C@H]1C[C@H](O)[C@@H](CO)O1,Deoxyadenosine,ION_MODE NEGATIVE
MSBNK-mFam-MC20_000397,NC1=NC(=O)N(C=C1)[C@H]1C[C@H](O)[C@@H](CO)O1,Deoxycytidine,ION_MODE NEGATIVE
MSBNK-mFam-MC20_000398,NC1=NC(=O)N(C=C1)[C@H]1C[C@H](O)[C@@H](CO)O1,Deoxycytidine,ION_MODE NEGATIVE
MSBNK-mFam-MC20_000399,NC1=NC(=O)N(C=C1)[C@H]1C[C@H](O)[C@@H](CO)O1,Deoxycytidine,ION_MODE NEGATIVE
MSBNK-mFam-MC20_000400,NC1=NC(=O)N(C=C1)[C@H]1C[C@H](O)[C@@H](CO)O1,Deoxycytidine,ION_MODE NEGATIVE
MSBNK-mFam-MC20_000401,NC1=NC(=O)N(C=C1)[C@H]1C[C@H](O)[C@@H](CO)O1,Deoxycytidine,ION_MODE NEGATIVE
MSBNK-mFam-MC20_000402,OC[C@H]1O[C@H](C[C@@H]1O)N1C=NC2=C1N=CNC2=O,Deoxyinosine,ION_MODE NEGATIVE
MSBNK-mFam-MC20_000403,OC[C@H]1O[C@H](C[C@@H]1O)N1C=NC2=C1N=CNC2=O,Deoxyinosine,ION_MODE NEGATIVE
MSBNK-mFam-MC20_000404,OC[C@H]1O[C@H](C[C@@H]1O)N1C=NC2=C1N=CNC2=O,Deoxyinosine,ION_MODE NEGATIVE
MSBNK-mFam-MC20_000405,OC[C@H]1O[C@H](C[C@@H]1O)N1C=NC2=C1N=CNC2=O,Deoxyinosine,ION_MODE NEGATIVE
MSBNK-mFam-MC20_000406,OC[C@H]1O[C@H](C[C@@H]1O)N1C=NC2=C1N=CNC2=O,Deoxyinosine,ION_MODE NEGATIVE
MSBNK-mFam-MC20_000407,OC[C@H]1O[C@H](C[C@@H]1O)N1C=NC2=C1N=CNC2=O,Deoxyinosine,ION_MODE NEGATIVE
MSBNK-mFam-MC20_000408,NC(COP(O)(O)=O)C(O)=O,DL-O-Phosphoserine,ION_MODE NEGATIVE
MSBNK-mFam-MC20_000409,NC(COP(O)(O)=O)C(O)=O,DL-O-Phosphoserine,ION_MODE NEGATIVE
MSBNK-mFam-MC20_000410,NC(COP(O)(O)=O)C(O)=O,DL-O-Phosphoserine,ION_MODE NEGATIVE
MSBNK-mFam-MC20_000411,NC(COP(O)(O)=O)C(O)=O,DL-O-Phosphoserine,ION_MODE NEGATIVE
MSBNK-mFam-MC20_000412,NC(COP(O)(O)=O)C(O)=O,DL-O-Phosphoserine,ION_MODE NEGATIVE
MSBNK-mFam-MC20_000413,NC(COP(O)(O)=O)C(O)=O,DL-O-Phosphoserine,ION_MODE NEGATIVE
MSBNK-mFam-MC20_000414,CCCCCCCC\C=C\CCCCCCCC(O)=O,Elaidic acid,ION_MODE NEGATIVE
MSBNK-mFam-MC20_000415,CCCCCCCC\C=C\CCCCCCCC(O)=O,Elaidic acid,ION_MODE NEGATIVE
MSBNK-mFam-MC20_000416,CCCCCCCC\C=C\CCCCCCCC(O)=O,Elaidic acid,ION_MODE NEGATIVE
MSBNK-mFam-MC20_000417,CCCCCCCC\C=C\CCCCCCCC(O)=O,Elaidic acid,ION_MODE NEGATIVE
MSBNK-mFam-MC20_000418,CCCCCCCC\C=C\CCCCCCCC(O)=O,Elaidic acid,ION_MODE NEGATIVE
MSBNK-mFam-MC20_000419,CCCCCCCC\C=C\CCCCCCCC(O)=O,Elaidic acid,ION_MODE NEGATIVE
MSBNK-mFam-MC20_000420,OC[C@H](CC1=CC(O)=CC=C1)[C@H](CO)CC1=CC(O)=CC=C1,Enterodiol,ION_MODE NEGATIVE
MSBNK-mFam-MC20_000421,OC[C@H](CC1=CC(O)=CC=C1)[C@H](CO)CC1=CC(O)=CC=C1,Enterodiol,ION_MODE NEGATIVE
MSBNK-mFam-MC20_000422,OC[C@H](CC1=CC(O)=CC=C1)[C@H](CO)CC1=CC(O)=CC=C1,Enterodiol,ION_MODE NEGATIVE
MSBNK-mFam-MC20_000423,OC[C@H](CC1=CC(O)=CC=C1)[C@H](CO)CC1=CC(O)=CC=C1,Enterodiol,ION_MODE NEGATIVE
MSBNK-mFam-MC20_000424,OC[C@H](CC1=CC(O)=CC=C1)[C@H](CO)CC1=CC(O)=CC=C1,Enterodiol,ION_MODE NEGATIVE
MSBNK-mFam-MC20_000425,OC[C@H](CC1=CC(O)=CC=C1)[C@H](CO)CC1=CC(O)=CC=C1,Enterodiol,ION_MODE NEGATIVE
MSBNK-mFam-MC20_000426,OC1=CC=CC(CC2COC(=O)C2CC2=CC(O)=CC=C2)=C1,Enterolactone,ION_MODE NEGATIVE
MSBNK-mFam-MC20_000427,OC1=CC=CC(CC2COC(=O)C2CC2=CC(O)=CC=C2)=C1,Enterolactone,ION_MODE NEGATIVE
MSBNK-mFam-MC20_000428,OC1=CC=CC(CC2COC(=O)C2CC2=CC(O)=CC=C2)=C1,Enterolactone,ION_MODE NEGATIVE
